基金代码,基金简称
501208,中欧创新未来混合(LOF)
017454,国泰慧益一年持有混合A
022047,天弘招添利混合发起E
006608,泓德研究优选混合
012833,交银鸿信一年持有期混合A
003411,鹏华弘康灵活配置混合A
009131,鹏扬景恒六个月持有混合C
008830,海富通安益对冲混合C
015565,大成弘远回报一年持有混合C
011573,鹏华安荣混合C
009377,招商瑞恒一年持有期混合A
010444,南方誉尚一年持有期混合A
001329,鹏华弘实混合A
002784,东方红价值精选混合C
009991,华泰柏瑞品质优选C
013388,长城价值领航混合C
014772,中泰红利价值一年持有混合发起
005646,中海沪港深多策略灵活配置混合
009016,泓德睿享一年持有期混合C
009065,鹏扬景沃六个月持有期混合C
011118,汇添富稳健睿选一年持有混合A
012298,东兴宸瑞量化混合C
014679,永赢添添悦6个月持有混合C
015047,富安达稳健配置6个月持有期混合
161611,融通内需驱动混合A
005902,诺安汇利混合C
009526,广发聚荣一年持有混合C
012011,富国泰享回报6个月持有混合C
022851,诺安汇利混合E
080001,长盛成长价值混合A
210007,金鹰技术领先灵活配置混合A
011855,银华长荣混合A
011408,天弘益新混合A
020354,农银瑞益一年持有混合A
024456,银华成长智选混合C
001405,东方红策略精选混合A
005665,鹏扬景欣混合C
005823,泰康颐享混合A
009005,创金合信鑫祺混合A
001609,平安鑫享混合A
160624,鹏华消费领先混合
016637,博道和瑞多元稳健6个月持有混合A
021976,创金合信红利甄选量化选股混合C
013033,泰信智选量化选股混合发起式A
007439,东海科技动力A
010544,中加科鑫混合C
003412,鹏华弘康灵活配置混合C
012826,工银聚宁9个月持有期混合A
018466,嘉实稳健添翼一年持有混合C
018546,国投瑞银瑞盈混合(LOF)C
000264,博时内需增长混合A
000646,华润元大量化优选混合A
001385,东方新思路混合C
002146,长安鑫益增强混合A
001289,银华汇利灵活配置混合A
008417,鹏扬景瑞三年持有混合C
009559,嘉实稳惠6个月持有期混合C
011160,富国质量成长6个月持有混合A
017999,中欧融恒平衡混合C
000215,广发趋势优选灵活配置混合A
001447,天弘惠利混合A
010678,中欧均衡成长混合A
010624,富国稳健增长混合A
023013,南方安睿混合C
009086,鹏华价值共赢两年持有期混合
016289,华安沪港深通精选灵活配置混合C
012254,鹏扬景润一年持有混合C
011577,鹏华安诚混合C
015729,朱雀碳中和三年持有混合发起
018638,国泰研究优势混合C
008723,永赢鑫享混合A
002133,广发鑫益混合
008138,富国龙头优势混合A
002196,金鹰技术领先灵活配置混合C
012014,工银聚润6个月持有混合A
002118,广发安盈混合A
001399,安信鑫安得利混合A
016571,嘉实价值丰润混合C
003813,泰康金泰回报3个月持有A
007827,华润元大量化优选混合C
024432,富国均衡配置混合C
002087,国富新机遇混合A
007925,平安鑫享混合E
014853,嘉实添惠一年持有期混合C
021969,兴银鼎新灵活配置C
501049,东方红睿玺三年持有混合A
011018,景顺长城安泽回报一年持有混合A
004989,人保双利C
006529,中欧匠心两年持有期混合A
010548,博时恒进持有期混合C
002120,广发安悦回报混合A
011247,嘉实阿尔法优选混合C
022224,泓德智选领航混合A
000363,国泰聚信价值优势混合C
005524,泰康颐年混合C
008834,银华汇盈一年持有期混合C
019895,天弘新活力混合发起C
008457,招商瑞阳混合C
161609,融通动力先锋混合A/B
002010,中欧瑾通灵活配置混合C
000556,国投瑞银新机遇灵活配置混合A
013913,中欧招益稳健一年持有混合C
012137,景顺长城安瑞混合A
002025,广发聚盛混合A
007463,东海科技动力C
007690,国投瑞银新能源混合C
008384,银华汇益一年持有期混合A
019693,信澳鑫悦智选6个月持有期混合C
020922,汇泉智享量化选股混合A
022285,鹏华弘实混合E
017421,天弘安康颐睿一年持有混合A
001797,国新国证新利混合A
009634,鹏华安睿两年持有期混合A
021356,信澳新目标灵活配置混合C
023978,天弘安康颐睿一年持有混合D
001330,鹏华弘实混合C
009568,浙商智多宝稳健一年持有期A
017266,招商瑞成1年持有期混合C
009618,交银启汇混合A
011061,广发安悦回报混合C
011494,华泰紫金丰和偏债混合发起A
016840,博道惠泰优选混合A
002136,广发鑫源混合C
014827,汇泉启元未来混合发起式A
730002,方正富邦红利精选混合A
012370,银华鑫利一年持有期混合
014048,银华鑫盛灵活配置混合(LOF)C
018545,国投瑞银瑞盛混合(LOF)C
019896,天弘惠利混合C
023570,浦银周期优选混合A
002584,富安达长盈灵活配置混合A
011558,天弘宁弘六个月A
015824,博时月月乐同业存单30天持有混合
005312,万家经济新动能混合C
501081,中欧科创主题混合(LOF)A
010546,中加聚隆持有期混合C
015374,浙商智选新兴产业混合C
011409,天弘益新混合C
023629,平安鑫享混合F
450004,国富深化价值混合A
005824,泰康颐享混合C
001400,安信鑫安得利混合C
009102,鹏扬红利优选混合A
012834,交银鸿信一年持有期混合C
011552,鹏华民丰盈和6个月持有混合A
013676,兴银兴慧一年持有混合A
002322,银华汇利灵活配置混合C
009378,招商瑞恒一年持有期混合C
010330,东吴兴享成长混合A
017225,国泰悦益六个月持有混合C
001468,广发改革混合
011119,汇添富稳健睿选一年持有混合C
011982,博时内需增长混合C
010853,中欧内需成长混合C
016091,汇泉匠心智选一年持有混合A
006398,宝盈祥颐定期开放混合A
003030,安信新目标混合A
020977,银华长荣混合C
010452,广发瑞福精选混合A
012715,长盛成长价值混合C
012054,鹏华安康一年持有期混合A
014463,光大汇佳混合C
017679,国投瑞银精选收益混合C
020355,农银瑞益一年持有混合C
009006,创金合信鑫祺混合C
011175,平安恒鑫混合A
013368,汇添富多元价值发现混合C
016638,博道和瑞多元稳健6个月持有混合C
002088,国富新机遇混合C
590001,中邮核心优选混合A
001150,融通互联网传媒灵活配置混合A
013677,兴银兴慧一年持有混合C
013034,泰信智选量化选股混合发起式C
001610,平安鑫享混合C
009789,富安达科技创新混合A
009977,银华招利一年持有期混合A
013101,华夏稳福六个月持有混合A
000967,华泰柏瑞创新动力混合
519175,浦银经济带崛起混合A
008127,广发趋势优选灵活配置混合C
014360,红塔红土稳健添利混合A
001203,东方红稳健精选混合A
012827,工银聚宁9个月持有期混合C
013611,工银民瑞一年持有混合A
018648,永赢鑫享混合C
023824,永赢国企机遇慧选混合发起A
002026,广发聚盛混合C
014109,融通内需驱动混合C
009635,鹏华安睿两年持有期混合C
006425,嘉合锦程混合C
009181,浙商智多兴稳健回报一年持有混合A
012015,工银聚润6个月持有混合C
001406,东方红策略精选混合C
002119,广发安盈混合C
000431,鹏华品牌传承混合
004361,摩根安通回报混合A
011393,中欧融益稳健一年混合A
010966,富国成长领航混合
011818,鹏扬景阳一年持有混合A
012299,浦银安裕回报一年持有期混合A
017455,国泰慧益一年持有混合C
014850,长信稳健成长混合A
009400,华安添瑞6个月混合A
011353,国联景盛一年持有混合A
010522,华安添禧一年持有期混合A
011017,鹏扬景明一年混合
015657,富荣研究优选混合A
002518,民生加银鑫福混合A
016214,富安达长盈灵活配置混合C
002147,长安鑫益增强混合C
217002,招商安泰平衡混合
004814,中欧红利优享混合A
009782,富国兴泉回报12个月持有期混合A
010445,南方誉尚一年持有期混合C
012683,东方红安盈甄选一年持有混合A
006530,中欧匠心两年持有期混合C
011019,景顺长城安泽回报一年持有混合C
970119,兴证资管金麒麟恒睿致远一年持有期混合A
021286,广发安盈混合E
024210,建信鑫稳回报灵活配置混合D
001254,宏利新起点混合A
004693,前海联合泳隽混合A
007570,方正富邦红利精选混合C
009683,汇添富创新增长一年定开混合A
011048,天弘恒新混合A
014151,国富鑫享价值混合A
022225,泓德智选领航混合C
022554,天弘恒新混合E
022550,平安瑞利6个月持有混合A
003031,安信新目标混合C
001358,宝盈祥泰混合A
017615,广发安颐一年持有期混合A
017886,国富安颐稳健6个月持有期混合A
019349,中信保诚瑞丰6个月混合A
002293,南方益和灵活配置混合A
005076,创金合信优选回报灵活配置混合
010775,博时恒旭持有期混合A
011562,汇添富稳健盈和一年持有混合
016641,华商稳健泓利一年持有期混合A
003845,汇安丰恒灵活配置混合A
009640,中银证券优选行业龙头混合A
010697,国联行业先锋6个月持有混合A
009499,景顺长城安鑫回报一年持有期混合A
009806,东方红招盈甄选一年混合A
014926,景顺长城安瑞混合C
008385,银华汇益一年持有期混合C
014261,摩根沃享远见一年持有期混合A
010869,汇添富稳健欣享一年持有混合
024421,华夏信选混合A
210003,金鹰行业优势混合A
012069,天弘安康颐享12个月持有A
011553,鹏华民丰盈和6个月持有混合C
020186,上银国企红利混合发起式A
017422,天弘安康颐睿一年持有混合C
519171,浦银医疗健康混合A
008110,九泰科盈价值混合A
012609,安信稳健汇利一年持有混合A
023571,浦银周期优选混合C
010506,东方红睿玺三年持有混合C
011161,富国质量成长6个月持有混合C
017575,华夏稳兴增益一年持有混合A
017550,平安策略回报混合C
024462,南方瑞享混合A
010707,安信平稳合盈一年持有混合A
011542,鹏华远见回报三年持有混合
011495,华泰紫金丰和偏债混合发起C
000414,嘉实绝对收益策略定期混合A
010625,富国稳健增长混合C
011559,天弘宁弘六个月C
013967,广发恒享一年持有期混合A
018405,朱雀产业精选混合A
003846,汇安丰恒灵活配置混合C
011105,长信稳健均衡6个月持有期混合A
011736,宝盈祥庆9个月持有混合A
000557,国投瑞银新机遇灵活配置混合C
001800,华安新乐享灵活配置混合A
013394,信澳价值精选混合C
018175,富国龙头优势混合C
004617,建信鑫稳回报灵活配置混合A
017426,国富深化价值混合C
024229,国新国证新利混合C
009103,鹏扬红利优选混合C
009621,中欧心益稳健6个月混合A
023543,平安恒鑫混合E
008116,银华沪深股通精选混合A
013831,中欧瑾尚混合C
002745,华银丰利
050008,博时第三产业混合
165526,中信保诚新旺混合(LOF)A
009569,浙商智多宝稳健一年持有期C
010515,富国天兴回报混合A
017290,中欧科创主题混合(LOF)C
019253,富安达科技创新混合C
006399,宝盈祥颐定期开放混合C
010879,南方宝升混合A
013102,华夏稳福六个月持有混合C
012951,汇添富鑫享添利六个月持有混合A
016841,博道惠泰优选混合C
010043,天弘安康颐和混合A
022551,平安瑞利6个月持有混合C
025064,民生加银鑫福混合E
012155,汇添富成长先锋六个月持有混合A
020923,汇泉智享量化选股混合C
690004,民生加银稳健成长混合
012660,华安新乐享灵活配置混合C
013665,银河成长优选一年持有混合A
014339,长江智能制造混合发起式A
018409,中欧价值回报混合A
019978,融通动力先锋混合C
011462,东吴兴享成长混合C
012119,工银核心优势混合A
004618,建信鑫稳回报灵活配置混合C
010453,广发瑞福精选混合C
012055,鹏华安康一年持有期混合C
013830,中欧瑾尚混合A
165527,中信保诚新旺混合(LOF)C
233015,大摩量化配置混合A
023549,中邮核心优选混合C
004258,国寿安保稳嘉混合A
009978,银华招利一年持有期混合C
008136,九泰科盈价值混合C
009718,招商增浩混合A
012107,泓德瑞嘉三年持有期混合A
012684,东方红安盈甄选一年持有混合C
014828,汇泉启元未来混合发起式C
012300,浦银安裕回报一年持有期混合C
024413,中欧核心价值混合发起A
008162,浦银经济带崛起混合C
014361,红塔红土稳健添利混合C
017624,农银瑞云增益6个月持有混合A
007575,宝盈祥泰混合C
010708,安信平稳合盈一年持有混合C
011049,天弘恒新混合C
013612,工银民瑞一年持有混合C
024211,建信鑫稳回报灵活配置混合F
008978,银华长丰混合发起式
012027,光大安阳一年持有期混合A
010679,中欧均衡成长混合C
017232,工银稳润一年持有混合A
004608,长信乐信灵活配置混合A
005280,安信稳健阿尔法定开混合A
011394,中欧融益稳健一年混合C
011354,国联景盛一年持有混合C
020193,天弘金融优选混合发起A
009671,平安恒泽混合A
010029,富国稳进回报12个月持有期混合A
011176,平安恒鑫混合C
011819,鹏扬景阳一年持有混合C
010523,华安添禧一年持有期混合C
010408,安信浩盈6个月持有混合A
017887,国富安颐稳健6个月持有期混合C
015658,富荣研究优选混合C
013603,易方达均衡优选一年持有混合A
001335,南方利众A
012485,建信汇益一年持有混合A
023099,金信周期价值混合A
001204,东方红稳健精选混合C
